Source,Target,Type,Id,Label,timeset,Weight
UCuzwN74da6dfHW69r4S2qJg,UCtqICqGbPSbTN09K1_7VZ3Q,Directed,8738,,,1
UCuzwN74da6dfHW69r4S2qJg,UC5Twj1Axp_-9HLsZ5o_cEQQ,Directed,8739,,,1
UCuzwN74da6dfHW69r4S2qJg,UCWnfDPdZw6A23UtuBpYBbAg,Directed,8740,,,1
UCuzwN74da6dfHW69r4S2qJg,UCcziTK2NKeWtWQ6kB5tmQ8Q,Directed,8741,,,1
UCuzwN74da6dfHW69r4S2qJg,UC7sXGI8p8PvKosLWagkK9wQ,Directed,8742,,,1
UCuzwN74da6dfHW69r4S2qJg,UC-eannSu1vdGH0Z0WxA5Chg,Directed,8743,,,1
UCuzwN74da6dfHW69r4S2qJg,UC5eOLQO5VUEFJukNg9cl5jg,Directed,8744,,,1
UCuzwN74da6dfHW69r4S2qJg,UCLbgxBMMEo6mAYe87esxGmg,Directed,8745,,,1
UCuzwN74da6dfHW69r4S2qJg,UCMFcMhePnH4onVHt2-ItPZw,Directed,8746,,,1
UCuzwN74da6dfHW69r4S2qJg,UC0ASGK9E3bqiXaU2R5mVf-w,Directed,8747,,,1
UCuzwN74da6dfHW69r4S2qJg,UCcvjxE5lFjyYSuJ1VCUT0GQ,Directed,8748,,,1
UCuzwN74da6dfHW69r4S2qJg,UCQ3ZULRPs2T-hlCBd9-1vtA,Directed,8749,,,1
UCuzwN74da6dfHW69r4S2qJg,UCwBn4dgV3kxzvcCKN3TbQOQ,Directed,8750,,,1
UCuzwN74da6dfHW69r4S2qJg,UCJgYXYDJV9UZfxMcKuvc-0g,Directed,8751,,,1
UCuzwN74da6dfHW69r4S2qJg,UCtyONQLs6htK-wWiCAk4wVw,Directed,8752,,,1
UCuzwN74da6dfHW69r4S2qJg,UCL7FXdd8TW0hxNHmzlPlAQQ,Directed,8753,,,1
UCuzwN74da6dfHW69r4S2qJg,UC0efyK_-Athm8yhyjNSqndQ,Directed,8754,,,1
UCuzwN74da6dfHW69r4S2qJg,UCofQxJWd4qkqc7ZgaLkZfcw,Directed,8755,,,1
UCuzwN74da6dfHW69r4S2qJg,UC4PasDd25MXqlXBogBw9CAg,Directed,8756,,,1
UCuzwN74da6dfHW69r4S2qJg,UC38LAd2sNEBPw4d_9JqLZrw,Directed,8757,,,1
UCuzwN74da6dfHW69r4S2qJg,UC9BnGZLT4iPaJtDOXYwQuHQ,Directed,8758,,,1
UCuzwN74da6dfHW69r4S2qJg,UC8KD_PsFqubYcfOSnu_UYAA,Directed,8759,,,1
UCuzwN74da6dfHW69r4S2qJg,UC2qLXSbTeNI3bHkfrHGvn1g,Directed,8760,,,1
UCuzwN74da6dfHW69r4S2qJg,UCwWCBw7M0kskNlv0coVP53w,Directed,8761,,,1
UCuzwN74da6dfHW69r4S2qJg,UCCGRtSqLfljpX9mzCYDsQIg,Directed,8762,,,1
UCuzwN74da6dfHW69r4S2qJg,UCE_LWXcsdp7cWbo4DR4ZA-A,Directed,8763,,,1
UCuzwN74da6dfHW69r4S2qJg,UCaNlbnghtwlsGF-KzAFThqA,Directed,8764,,,1
UCuzwN74da6dfHW69r4S2qJg,UCeR8BYZS7IHYjk_9Mh5JgkA,Directed,8765,,,1
UCuzwN74da6dfHW69r4S2qJg,UCyJDHgrsUKuWLe05GvC2lng,Directed,8766,,,1
UCuzwN74da6dfHW69r4S2qJg,UCJLsfsSpIiUBPvYYSUAclrw,Directed,8767,,,1
UCuzwN74da6dfHW69r4S2qJg,UC1zVvHsRsvxInUMX4dfIyAQ,Directed,8768,,,1
UCuzwN74da6dfHW69r4S2qJg,UC_iuTGIGPWQBLGbd_TgwB-Q,Directed,8769,,,1
UCuzwN74da6dfHW69r4S2qJg,UCW2y2m-mgYg4Y7VLyjIQWWg,Directed,8770,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCb6GgWcMAYhbJjFMZw_jRVQ,Directed,8771,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCt9bP5tdgfRJkOXMNjAE-ew,Directed,8772,,,1
UCv5MaoOOO9HervWWHZwwOjg,UC9JQQll_r5k1O_Y18ymTp4g,Directed,8773,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCZnVzAaoJu37Tkz6YJn4EUQ,Directed,8774,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCMRIeHMKRW8gAFULPToat4Q,Directed,8775,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCREQUCvi8eBCuamHuwiH9eA,Directed,8776,,,1
UCv5MaoOOO9HervWWHZwwOjg,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,8777,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCfO4BQD5_S1272GVmuXmTxA,Directed,8778,,,1
UCv5MaoOOO9HervWWHZwwOjg,UC8MZDcFxb6FtogVEZ0Eyydg,Directed,8779,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCm5wThREh298TkK8hCT9HuA,Directed,8780,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCtqICqGbPSbTN09K1_7VZ3Q,Directed,8781,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCcziTK2NKeWtWQ6kB5tmQ8Q,Directed,8782,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCvGag7MyHR8H9oRm9iL9Ifw,Directed,8783,,,1
UCv5MaoOOO9HervWWHZwwOjg,UC5eOLQO5VUEFJukNg9cl5jg,Directed,8784,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCa4J1WaK7Md_I1Distxv-sQ,Directed,8785,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCGeFgMJfWclTWuPw8Ok5FUQ,Directed,8786,,,1
UCv5MaoOOO9HervWWHZwwOjg,UC72lswiocu5Asjt6j9RWh7A,Directed,8787,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCnf0fDz1vTYW-sl36wbVMbg,Directed,8788,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCXmsYqZMEJU3y_J8V-sW4NQ,Directed,8789,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCP46_MXP_WG_auH88FnfS1A,Directed,8790,,,1
UCv5MaoOOO9HervWWHZwwOjg,UC8KD_PsFqubYcfOSnu_UYAA,Directed,8791,,,1
UCv5MaoOOO9HervWWHZwwOjg,UCyJDHgrsUKuWLe05GvC2lng,Directed,8792,,,1
UCv5MaoOOO9HervWWHZwwOjg,UC07z9r4VHsH1mIsWFpc0AVw,Directed,8793,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCaIhyTUQkHcAJ35Z720mwbA,Directed,8794,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCFyTyQRqIj9pcpu7Xsu-U4w,Directed,8795,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCwI-JbGNsojunnHbFAc0M4Q,Directed,8796,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UC5v3n77j1YPvgS46-4G6qlg,Directed,8797,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,8798,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCENv8pH4LkzvuSV_qHIcslg,Directed,8799,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCKjDY4joMPcoRMmd-G1yz1Q,Directed,8800,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCfO4BQD5_S1272GVmuXmTxA,Directed,8801,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCOixknKUV8AaCA5uaaBY0Bw,Directed,8802,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UC_ZChHhr5nDrUymz7qsRqRw,Directed,8803,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCaTUwZuy7lq8XYTf74CnepQ,Directed,8804,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCWMjHUlcQpDPCDmwQOncoPg,Directed,8805,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCiw_8x43hludK0PhuN9AJGg,Directed,8806,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UC5Twj1Axp_-9HLsZ5o_cEQQ,Directed,8807,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCWnfDPdZw6A23UtuBpYBbAg,Directed,8808,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCcziTK2NKeWtWQ6kB5tmQ8Q,Directed,8809,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCgkhWgBGRp0sdFy2MHDWfSg,Directed,8810,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UC9HapjjoLqdDNwKEWQRaiyA,Directed,8811,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UClmMdBgP85LOjp-X1LPNGdw,Directed,8812,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCDC6DBi0kRp6Jk21xqfvFLA,Directed,8813,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCW-Qte750fJkyM-geafGf2Q,Directed,8814,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UC1Ue7TuX3iH4y8-Qrjj-hyg,Directed,8815,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCH6rAZUDfVIoVSJjm3vlcnw,Directed,8816,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCffpNbuQxGmf06YHFZcQ-OQ,Directed,8817,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCwBn4dgV3kxzvcCKN3TbQOQ,Directed,8818,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCWty1tzwZW_ZNSp5GVGteaA,Directed,8819,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCfuphWV9Lv4jGAVDxkPuSyw,Directed,8820,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCWYxQt9Y3y2CDzXLf2K7xCA,Directed,8821,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCrRKlEDktKeraMTgAN_DIzw,Directed,8822,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCyeoIdJHgQhOrct9mVJ2fTQ,Directed,8823,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCjsHDXUU3BjBCG7OaCbNDyQ,Directed,8824,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCNEWnUoWy0h8_6Fyt_59N1Q,Directed,8825,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UChniS87UUJztHrznBFuxx-Q,Directed,8826,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UC-4WUubuVGowG_R7gdgesPA,Directed,8827,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UC4PasDd25MXqlXBogBw9CAg,Directed,8828,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCYnvxJ-PKiGXo_tYXpWAC-w,Directed,8829,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCt9bP5tdgfRJkOXMNjAE-ew,Directed,8830,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCetUcOmlHbepmh6NLea9l5g,Directed,8831,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCsz9DiwPtgDvxJ-njWnieZw,Directed,8832,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UC0JUkXAVVA4qWH1BQRs5N3A,Directed,8833,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCFAR8XqMHTSB32e7okK0DWw,Directed,8834,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UC8KD_PsFqubYcfOSnu_UYAA,Directed,8835,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCIPAu43SNmPwqbjFmUYxLdg,Directed,8836,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCE_LWXcsdp7cWbo4DR4ZA-A,Directed,8837,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCaNlbnghtwlsGF-KzAFThqA,Directed,8838,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCNMns3zbytLPooWwNmMh9_w,Directed,8839,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCIUbSRKVVOpWl_xB3soLU1g,Directed,8840,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCQCTU4XJ38PPgPQhBKqgUHQ,Directed,8841,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCeR8BYZS7IHYjk_9Mh5JgkA,Directed,8842,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCej7tmvtZ_ex9dZE-ZYS0EQ,Directed,8843,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCfxwT02Bu5R7l21uMAu8H1w,Directed,8844,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UC9JQQll_r5k1O_Y18ymTp4g,Directed,8845,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCwf-gTeemly9VOVALdBXiTw,Directed,8846,,,1
UCV6uM3y-8TeO7JlCtcEN-Bg,UCAxljKT0ujiJZhGC8Ood7mw,Directed,8847,,,1
UCvGag7MyHR8H9oRm9iL9Ifw,UCGgvKW19IWVvUUblrr8EgHA,Directed,8848,,,1
UCvGag7MyHR8H9oRm9iL9Ifw,UCtqICqGbPSbTN09K1_7VZ3Q,Directed,8849,,,1
UCvGag7MyHR8H9oRm9iL9Ifw,UCcziTK2NKeWtWQ6kB5tmQ8Q,Directed,8850,,,1
UCvGag7MyHR8H9oRm9iL9Ifw,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,8851,,,1
UCvGag7MyHR8H9oRm9iL9Ifw,UCH6ppHEvV3_WIXEwmhv9HEg,Directed,8852,,,1
UCvGag7MyHR8H9oRm9iL9Ifw,UC9HapjjoLqdDNwKEWQRaiyA,Directed,8853,,,1
UCvGag7MyHR8H9oRm9iL9Ifw,UCBOEy0ETYHd5gWQ2DayMv_g,Directed,8854,,,1
UCvGag7MyHR8H9oRm9iL9Ifw,UCRhyS_ylPQ5GWBl1lK92ftA,Directed,8855,,,1
UCvGag7MyHR8H9oRm9iL9Ifw,UC4PasDd25MXqlXBogBw9CAg,Directed,8856,,,1
UCvGag7MyHR8H9oRm9iL9Ifw,UCaNlbnghtwlsGF-KzAFThqA,Directed,8857,,,1
UCvGag7MyHR8H9oRm9iL9Ifw,UCeR8BYZS7IHYjk_9Mh5JgkA,Directed,8858,,,1
UCvGag7MyHR8H9oRm9iL9Ifw,UCfxwT02Bu5R7l21uMAu8H1w,Directed,8859,,,1
UCvqbpgno9DcJpza4Hms-n7g,UC-ZkMlo7xMqvhXN5D5H5VuA,Directed,8860,,,1
UCvqbpgno9DcJpza4Hms-n7g,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,8861,,,1
UCW-Qte750fJkyM-geafGf2Q,UCFyTyQRqIj9pcpu7Xsu-U4w,Directed,8862,,,1
UCW-Qte750fJkyM-geafGf2Q,UC-ZkMlo7xMqvhXN5D5H5VuA,Directed,8863,,,1
UCW-Qte750fJkyM-geafGf2Q,UC5X4e8ScZI2AFd_vkjSoyoQ,Directed,8864,,,1
UCW-Qte750fJkyM-geafGf2Q,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,8865,,,1
UCW-Qte750fJkyM-geafGf2Q,UCS_7tplUgzJG4DhA16re5Yg,Directed,8866,,,1
UCW-Qte750fJkyM-geafGf2Q,UCfO4BQD5_S1272GVmuXmTxA,Directed,8867,,,1
UCW-Qte750fJkyM-geafGf2Q,UC23Cev2t8Oxw9p14Xpelcrw,Directed,8868,,,1
UCW-Qte750fJkyM-geafGf2Q,UCzj9-ZfpJ74vYv1RZzAWTVg,Directed,8869,,,1
UCW-Qte750fJkyM-geafGf2Q,UCg47pIhBRJbz52-ABnm0uxw,Directed,8870,,,1
UCW-Qte750fJkyM-geafGf2Q,UCah8C0gmLkdtvsy0b2jrjrw,Directed,8871,,,1
UCW-Qte750fJkyM-geafGf2Q,UCm5wThREh298TkK8hCT9HuA,Directed,8872,,,1
UCW-Qte750fJkyM-geafGf2Q,UCiw_8x43hludK0PhuN9AJGg,Directed,8873,,,1
UCW-Qte750fJkyM-geafGf2Q,UCtqICqGbPSbTN09K1_7VZ3Q,Directed,8874,,,1
UCW-Qte750fJkyM-geafGf2Q,UCcziTK2NKeWtWQ6kB5tmQ8Q,Directed,8875,,,1
UCW-Qte750fJkyM-geafGf2Q,UCvGag7MyHR8H9oRm9iL9Ifw,Directed,8876,,,1
UCW-Qte750fJkyM-geafGf2Q,UC9HapjjoLqdDNwKEWQRaiyA,Directed,8877,,,1
UCW-Qte750fJkyM-geafGf2Q,UCLXDNUOO3EQ80VmD9nQBHPg,Directed,8878,,,1
UCW-Qte750fJkyM-geafGf2Q,UC5eOLQO5VUEFJukNg9cl5jg,Directed,8879,,,1
UCW-Qte750fJkyM-geafGf2Q,UCGeFgMJfWclTWuPw8Ok5FUQ,Directed,8880,,,1
UCW-Qte750fJkyM-geafGf2Q,UCLbgxBMMEo6mAYe87esxGmg,Directed,8881,,,1
UCW-Qte750fJkyM-geafGf2Q,UCDC6DBi0kRp6Jk21xqfvFLA,Directed,8882,,,1
UCW-Qte750fJkyM-geafGf2Q,UCMFcMhePnH4onVHt2-ItPZw,Directed,8883,,,1
UCW-Qte750fJkyM-geafGf2Q,UC1Ue7TuX3iH4y8-Qrjj-hyg,Directed,8884,,,1
UCW-Qte750fJkyM-geafGf2Q,UCBOEy0ETYHd5gWQ2DayMv_g,Directed,8885,,,1
UCW-Qte750fJkyM-geafGf2Q,UCcvjxE5lFjyYSuJ1VCUT0GQ,Directed,8886,,,1
UCW-Qte750fJkyM-geafGf2Q,UCZnVzAaoJu37Tkz6YJn4EUQ,Directed,8887,,,1
UCW-Qte750fJkyM-geafGf2Q,UCH6rAZUDfVIoVSJjm3vlcnw,Directed,8888,,,1
UCW-Qte750fJkyM-geafGf2Q,UCMRIeHMKRW8gAFULPToat4Q,Directed,8889,,,1
UCW-Qte750fJkyM-geafGf2Q,UCWty1tzwZW_ZNSp5GVGteaA,Directed,8890,,,1
UCW-Qte750fJkyM-geafGf2Q,UCq-8pBMM3I40QlrhM9ExXJQ,Directed,8891,,,1
UCW-Qte750fJkyM-geafGf2Q,UCWYxQt9Y3y2CDzXLf2K7xCA,Directed,8892,,,1
UCW-Qte750fJkyM-geafGf2Q,UCyeoIdJHgQhOrct9mVJ2fTQ,Directed,8893,,,1
UCW-Qte750fJkyM-geafGf2Q,UCXO8f8SAVP02zSAxnSvtYHw,Directed,8894,,,1
UCW-Qte750fJkyM-geafGf2Q,UC1EacOJoqsKaYxaDomTCTEQ,Directed,8895,,,1
UCW-Qte750fJkyM-geafGf2Q,UCjsHDXUU3BjBCG7OaCbNDyQ,Directed,8896,,,1
UCW-Qte750fJkyM-geafGf2Q,UCtyONQLs6htK-wWiCAk4wVw,Directed,8897,,,1
UCW-Qte750fJkyM-geafGf2Q,UC0efyK_-Athm8yhyjNSqndQ,Directed,8898,,,1
UCW-Qte750fJkyM-geafGf2Q,UCnf0fDz1vTYW-sl36wbVMbg,Directed,8899,,,1
UCW-Qte750fJkyM-geafGf2Q,UCofQxJWd4qkqc7ZgaLkZfcw,Directed,8900,,,1
UCW-Qte750fJkyM-geafGf2Q,UCfXXAQ-mp1uUcvSpvMcAAtw,Directed,8901,,,1
UCW-Qte750fJkyM-geafGf2Q,UCb6GgWcMAYhbJjFMZw_jRVQ,Directed,8902,,,1
UCW-Qte750fJkyM-geafGf2Q,UCNEWnUoWy0h8_6Fyt_59N1Q,Directed,8903,,,1
UCW-Qte750fJkyM-geafGf2Q,UC4PasDd25MXqlXBogBw9CAg,Directed,8904,,,1
UCW-Qte750fJkyM-geafGf2Q,UCt9bP5tdgfRJkOXMNjAE-ew,Directed,8905,,,1
UCW-Qte750fJkyM-geafGf2Q,UCSULDz1yaHLVQWHpm4g_GHA,Directed,8906,,,1
UCW-Qte750fJkyM-geafGf2Q,UCqA8H22FwgBVcF3GJpp0MQw,Directed,8907,,,1
UCW-Qte750fJkyM-geafGf2Q,UCey-xDEmW71mzv0yWui4MDw,Directed,8908,,,1
UCW-Qte750fJkyM-geafGf2Q,UCP46_MXP_WG_auH88FnfS1A,Directed,8909,,,1
UCW-Qte750fJkyM-geafGf2Q,UCmJJCFX6g2s_AgkROzDVJLw,Directed,8910,,,1
UCW-Qte750fJkyM-geafGf2Q,UCVeMw72tepFl1Zt5fvf9QKQ,Directed,8911,,,1
UCW-Qte750fJkyM-geafGf2Q,UCuzwN74da6dfHW69r4S2qJg,Directed,8912,,,1
UCW-Qte750fJkyM-geafGf2Q,UC9BnGZLT4iPaJtDOXYwQuHQ,Directed,8913,,,1
UCW-Qte750fJkyM-geafGf2Q,UCC_Uk-ByD_o3ZvsvRvHlX-A,Directed,8914,,,1
UCW-Qte750fJkyM-geafGf2Q,UC2qLXSbTeNI3bHkfrHGvn1g,Directed,8915,,,1
UCW-Qte750fJkyM-geafGf2Q,UCE_LWXcsdp7cWbo4DR4ZA-A,Directed,8916,,,1
UCW-Qte750fJkyM-geafGf2Q,UCV6uM3y-8TeO7JlCtcEN-Bg,Directed,8917,,,1
UCW-Qte750fJkyM-geafGf2Q,UCaNlbnghtwlsGF-KzAFThqA,Directed,8918,,,1
UCW-Qte750fJkyM-geafGf2Q,UCQCTU4XJ38PPgPQhBKqgUHQ,Directed,8919,,,1
UCW-Qte750fJkyM-geafGf2Q,UCeR8BYZS7IHYjk_9Mh5JgkA,Directed,8920,,,1
UCW-Qte750fJkyM-geafGf2Q,UCdL3UpiseRlvxXuORJjmqZw,Directed,8921,,,1
UCW-Qte750fJkyM-geafGf2Q,UCfxwT02Bu5R7l21uMAu8H1w,Directed,8922,,,1
UCW-Qte750fJkyM-geafGf2Q,UC9JQQll_r5k1O_Y18ymTp4g,Directed,8923,,,1
UCW-Qte750fJkyM-geafGf2Q,UCwf-gTeemly9VOVALdBXiTw,Directed,8924,,,1
UCW-Qte750fJkyM-geafGf2Q,UCJLsfsSpIiUBPvYYSUAclrw,Directed,8925,,,1
UCW-Qte750fJkyM-geafGf2Q,UC0yPCUmdMZIGtnxSnx5_ifA,Directed,8926,,,1
UCW-Qte750fJkyM-geafGf2Q,UC8T_vTz76WUsudvxPk6SLEw,Directed,8927,,,1
UCW-Qte750fJkyM-geafGf2Q,UC07z9r4VHsH1mIsWFpc0AVw,Directed,8928,,,1
UCW-Qte750fJkyM-geafGf2Q,UCo6J0WgADU6hprytXZBQrFA,Directed,8929,,,1
UCW-Qte750fJkyM-geafGf2Q,UCAxljKT0ujiJZhGC8Ood7mw,Directed,8930,,,1
UCW2y2m-mgYg4Y7VLyjIQWWg,UCah8C0gmLkdtvsy0b2jrjrw,Directed,8931,,,1
UCW2y2m-mgYg4Y7VLyjIQWWg,UCQfrSok6xuClEq8bOwiEWfA,Directed,8932,,,1
UCW2y2m-mgYg4Y7VLyjIQWWg,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,8933,,,1
UCW2y2m-mgYg4Y7VLyjIQWWg,UCcziTK2NKeWtWQ6kB5tmQ8Q,Directed,8934,,,1
UCW2y2m-mgYg4Y7VLyjIQWWg,UCq-8pBMM3I40QlrhM9ExXJQ,Directed,8935,,,1
UCW2y2m-mgYg4Y7VLyjIQWWg,UCtqICqGbPSbTN09K1_7VZ3Q,Directed,8936,,,1
UCW2y2m-mgYg4Y7VLyjIQWWg,UCWnfDPdZw6A23UtuBpYBbAg,Directed,8937,,,1
UCwBn4dgV3kxzvcCKN3TbQOQ,UCFAR8XqMHTSB32e7okK0DWw,Directed,8938,,,1
UCwBn4dgV3kxzvcCKN3TbQOQ,UCq-8pBMM3I40QlrhM9ExXJQ,Directed,8939,,,1
UCwBn4dgV3kxzvcCKN3TbQOQ,UCGeFgMJfWclTWuPw8Ok5FUQ,Directed,8940,,,1
UCwI-JbGNsojunnHbFAc0M4Q,UCL_cZf5sHKQHMRIEax5o3sg,Directed,8941,,,1
UCwI-JbGNsojunnHbFAc0M4Q,UCqktZR8MrXAK6YOjJtdPTnw,Directed,8942,,,1
UCwI-JbGNsojunnHbFAc0M4Q,UCe4K9ZVU9p7skJcbdafW7Fg,Directed,8943,,,1
UCwI-JbGNsojunnHbFAc0M4Q,UCKtG_lXZk4pRJkapfK0eprA,Directed,8944,,,1
UCwI-JbGNsojunnHbFAc0M4Q,UCh5JF-qt2ZXg8acejcJ15Xw,Directed,8945,,,1
UCwI-JbGNsojunnHbFAc0M4Q,UC2u8DRz3KhzXo9h3g__ZhzQ,Directed,8946,,,1
UCwI-JbGNsojunnHbFAc0M4Q,UC4Ku_yoH9xNxU5Nn5ly7XAQ,Directed,8947,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCV6uM3y-8TeO7JlCtcEN-Bg,Directed,8948,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCiw_8x43hludK0PhuN9AJGg,Directed,8949,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCOn6K52r3xJnOgz3nK4GlbQ,Directed,8950,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCkMsSGlEMPRxhqvGj6qeucQ,Directed,8951,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCT4vFGvS6swMGQcr6Cdu2Jg,Directed,8952,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UC_KidpuCqhbvqZedgq2DPpA,Directed,8953,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UC5X4e8ScZI2AFd_vkjSoyoQ,Directed,8954,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCCHkzqtC9D4dQW9tYxni42g,Directed,8955,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCKjDY4joMPcoRMmd-G1yz1Q,Directed,8956,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCfO4BQD5_S1272GVmuXmTxA,Directed,8957,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCaiaO62ZVJdxqlsV-WiHKuw,Directed,8958,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCah8C0gmLkdtvsy0b2jrjrw,Directed,8959,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCpZODzFU3297WtWnnB8j6vQ,Directed,8960,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCOchT7ZJ4TXe3stdLW1Sfxw,Directed,8961,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCm5wThREh298TkK8hCT9HuA,Directed,8962,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCnIGrvSrQF7uCovnIm8LCSQ,Directed,8963,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCtqICqGbPSbTN09K1_7VZ3Q,Directed,8964,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCQfrSok6xuClEq8bOwiEWfA,Directed,8965,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UC5Twj1Axp_-9HLsZ5o_cEQQ,Directed,8966,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCWnfDPdZw6A23UtuBpYBbAg,Directed,8967,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCcziTK2NKeWtWQ6kB5tmQ8Q,Directed,8968,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCgkhWgBGRp0sdFy2MHDWfSg,Directed,8969,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UCvGag7MyHR8H9oRm9iL9Ifw,Directed,8970,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UC9HapjjoLqdDNwKEWQRaiyA,Directed,8971,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UClmMdBgP85LOjp-X1LPNGdw,Directed,8972,,,1
UCWMjHUlcQpDPCDmwQOncoPg,UC7sXGI8p8PvKosLWagkK9wQ,Directed,8973,,,1
